OUT2	test	1	1	1	0.9	
OUT2	test	10001	0.9739	0.97707	0.855873	
OUT2	test	10002	0.985445	0.98569	0.874022	
OUT2	test	10003	0.98703	0.983715	0.87367	
OUT2	test	10004	0.989815	0.98289	0.875435	
OUT2	test	10005	0.981615	0.981545	0.866844	
OUT2	test	10006	0.986055	0.97997	0.869422	
OUT2	test	10007	0.980165	0.980995	0.865044	
OUT2	test	10008	0.977165	0.982135	0.86337	
OUT2	test	10009	0.971685	0.96992	0.847444	
OUT2	test	10010	0.96917	0.978055	0.852502	
OUT2	test	10011	0.97024	0.96323	0.840123	
OUT2	test	10012	0.96622	0.968795	0.841513	
OUT2	test	10013	0.955605	0.97024	0.83326	
OUT2	test	10014	0.952555	0.967875	0.828387	
OUT2	test	10015	0.9485	0.9738	0.83007	
OUT2	test	10016	0.944055	0.96486	0.818024	
OUT2	test	10017	0.93452	0.97219	0.816039	
OUT2	test	10018	0.937065	0.96906	0.815513	
OUT2	test	10019	0.93789	0.965695	0.813226	
OUT2	test	10020	0.932935	0.96366	0.806935	
OUT2	test	10021	0.924275	0.97052	0.805315	
OUT2	test	10022	0.930915	0.963405	0.804888	
OUT2	test	10023	0.928465	0.971055	0.809568	
OUT2	test	10024	0.927065	0.97093	0.808195	
OUT2	test	10025	0.92502	0.970985	0.806404	
OUT2	test	10026	0.92309	0.96807	0.802044	
OUT2	test	10027	0.924845	0.964115	0.800064	
OUT2	test	10028	0.929485	0.9608	0.801256	
OUT2	test	10029	0.921705	0.961865	0.795213	
OUT2	test	10030	0.924715	0.968925	0.804276	
OUT2	test	10031	0.92035	0.96322	0.795213	
OUT2	test	10032	0.92747	0.965015	0.803236	
OUT2	test	10033	0.9231	0.965955	0.80015	
OUT2	test	10034	0.91924	0.9685	0.798966	
OUT2	test	10035	0.919015	0.96229	0.793175	
OUT2	test	10036	0.92496	0.967895	0.803569	
OUT2	test	10037	0.91482	0.959445	0.786838	
OUT2	test	10038	0.92123	0.969795	0.801922	
OUT2	test	10039	0.924365	0.968275	0.803376	
OUT2	test	10040	0.92277	0.96522	0.799191	
OUT2	test	10041	0.921085	0.963675	0.796284	
OUT2	test	10042	0.92474	0.96633	0.801963	
OUT2	test	10043	0.916765	0.95977	0.788882	
OUT2	test	10044	0.91662	0.966385	0.794704	
OUT2	test	10045	0.914145	0.965895	0.792036	
OUT2	test	10046	0.91412	0.968975	0.794786	
OUT2	test	10047	0.91747	0.9683	0.797193	
OUT2	test	10048	0.918805	0.96381	0.794353	
OUT2	test	10049	0.91245	0.962865	0.787783	
OUT2	test	10050	0.91353	0.962735	0.788638	
OUT2	test	10051	0.91269	0.96858	0.793143	
OUT2	test	10052	0.916475	0.96506	0.793382	
OUT2	test	10053	0.920545	0.963895	0.795996	
OUT2	test	10054	0.908935	0.966685	0.788058	
OUT2	test	10055	0.918455	0.96412	0.794317	
OUT2	test	10056	0.918125	0.969705	0.799047	
OUT2	test	10057	0.91905	0.970375	0.800482	
OUT2	test	10058	0.92204	0.97343	0.805923	
OUT2	test	10059	0.919025	0.971095	0.801108	
OUT2	test	10060	0.917315	0.967305	0.796158	
OUT2	test	10061	0.92677	0.96809	0.805374	
OUT2	test	10062	0.928165	0.97251	0.810607	
OUT2	test	10063	0.92246	0.97466	0.807408	
OUT2	test	10064	0.925495	0.969365	0.805374	
OUT2	test	10065	0.927705	0.96912	0.807142	
OUT2	test	10066	0.92668	0.96657	0.803925	
OUT2	test	10067	0.91938	0.9719	0.802152	
OUT2	test	10068	0.926215	0.96829	0.805055	
OUT2	test	10069	0.921855	0.96764	0.800546	
OUT2	test	10070	0.91701	0.96605	0.794754	
OUT2	test	10071	0.91769	0.963565	0.793129	
OUT2	test	10072	0.9212	0.972635	0.804451	
OUT2	test	10073	0.912525	0.973635	0.797544	
OUT2	test	10074	0.92307	0.974	0.807363	
OUT2	test	10075	0.918875	0.97233	0.802084	
OUT2	test	10076	0.92264	0.97164	0.804852	
OUT2	test	10077	0.920475	0.97091	0.802247	
OUT2	test	10078	0.920635	0.969155	0.800811	
OUT2	test	10079	0.92045	0.966945	0.798655	
OUT2	test	10080	0.921035	0.97078	0.802633	
OUT2	test	10081	0.92045	0.96751	0.799164	
OUT2	test	10082	0.92366	0.966915	0.801517	
OUT2	test	10083	0.92044	0.976135	0.806917	
OUT2	test	10084	0.923915	0.97409	0.808205	
OUT2	test	10085	0.92514	0.96974	0.805392	
OUT2	test	10086	0.924615	0.96778	0.803155	
OUT2	test	10087	0.921065	0.972635	0.80433	
OUT2	test	10088	0.919945	0.97591	0.806269	
OUT2	test	10089	0.92706	0.97857	0.815067	
OUT2	test	10090	0.927325	0.97548	0.812524	
OUT2	test	10091	0.92137	0.96967	0.801936	
OUT2	test	10092	0.924525	0.9699	0.804983	
OUT2	test	10093	0.92321	0.975625	0.808951	
OUT2	test	10094	0.92565	0.975315	0.810868	
OUT2	test	10095	0.92767	0.971945	0.809653	
OUT2	test	10096	0.929275	0.976795	0.815463	
OUT2	test	10097	0.921015	0.973185	0.80478	
OUT2	test	10098	0.922075	0.96961	0.802516	
OUT2	test	10099	0.927095	0.972865	0.809964	
OUT2	test	10100	0.928885	0.96749	0.806737	
