OUT1	control	10044	0.688969	0.179787	0.572764	0.880175	NAN	NAN	0.178694	0.641545	0.910038	NAN	NAN
OUT1	control	10045	0.704523	0.178953	0.537346	0.868469	NAN	NAN	0.177628	0.577627	0.927893	NAN	NAN
OUT1	control	10046	0.720071	0.177804	0.571796	0.914646	NAN	NAN	0.180004	0.520402	0.886151	NAN	NAN
OUT1	control	10047	0.735612	0.178332	0.605825	0.901827	NAN	NAN	0.179411	0.527362	0.876617	NAN	NAN
OUT1	control	10048	0.751145	0.177681	0.615498	0.926845	NAN	NAN	0.179747	0.60286	0.875731	NAN	NAN
OUT1	control	10049	0.766671	0.17917	0.660732	0.913423	NAN	NAN	0.177154	0.650947	0.947284	NAN	NAN
OUT1	control	10050	0.78219	0.179319	0.666709	0.904675	NAN	NAN	0.177264	0.652455	0.891511	NAN	NAN
OUT1	control	10051	0.7977	0.179662	0.682949	0.892047	NAN	NAN	0.178802	0.686769	0.888621	NAN	NAN
OUT1	control	10052	0.813203	0.180293	0.743129	0.876422	NAN	NAN	0.177212	0.710064	0.914054	NAN	NAN
OUT1	control	10053	0.828698	0.180994	0.803202	0.840518	NAN	NAN	0.178644	0.734959	0.875471	NAN	NAN
OUT1	control	10054	0.844184	0.179036	0.783582	0.860524	NAN	NAN	0.17963	0.710665	0.887786	NAN	NAN
OUT1	control	10055	0.859663	0.179223	0.768297	0.873521	NAN	NAN	0.180498	0.729706	0.853079	NAN	NAN
OUT1	control	10056	0.875132	0.180837	0.77904	0.84758	NAN	NAN	0.179789	0.745366	0.85862	NAN	NAN
OUT1	control	10057	0.890594	0.179472	0.787954	0.906966	NAN	NAN	0.179421	0.720895	0.852846	NAN	NAN
OUT1	control	10058	0.906046	0.176488	0.803354	0.951377	NAN	NAN	0.178898	0.727476	0.887618	NAN	NAN
OUT1	control	10059	0.921489	0.177016	0.845986	0.943917	NAN	NAN	0.179627	0.746588	0.876729	NAN	NAN
OUT1	control	10060	0.936924	0.177419	0.850079	0.939976	NAN	NAN	0.181747	0.805814	0.848023	NAN	NAN
OUT1	control	10061	0.952349	0.178412	0.835556	0.90441	NAN	NAN	0.180845	0.799112	0.839283	NAN	NAN
OUT1	control	10062	0.967764	0.179969	0.855092	0.894904	NAN	NAN	0.182249	0.798697	0.791168	NAN	NAN
OUT1	control	10063	0.983171	0.180568	0.845792	0.850602	NAN	NAN	0.179975	0.822451	0.858056	NAN	NAN
OUT1	control	10064	0.998567	0.178502	0.840028	0.911971	NAN	NAN	0.180003	0.872014	0.868253	NAN	NAN
OUT1	control	10065	1.01395	0.179819	0.847582	0.886544	NAN	NAN	0.181424	0.889769	0.823736	NAN	NAN
OUT1	control	10066	1.02933	0.180065	0.853844	0.874753	NAN	NAN	0.179896	0.921647	0.879143	NAN	NAN
OUT1	control	10067	1.0447	0.180025	0.843342	0.868786	NAN	NAN	0.180974	0.894472	0.82117	NAN	NAN
OUT1	control	10068	1.06005	0.178291	0.878019	0.919442	NAN	NAN	0.181192	0.936539	0.836086	NAN	NAN
OUT1	control	10069	1.0754	0.17763	0.89857	0.923337	NAN	NAN	0.180374	0.98121	0.846689	NAN	NAN
OUT1	control	10070	1.09073	0.176022	0.897744	0.949476	NAN	NAN	0.180619	0.967121	0.850502	NAN	NAN
