OUT2	test	1	1	1	0.9	
OUT2	test	10001	0.953865	0.97682	0.837616	
OUT2	test	10002	0.964925	0.98369	0.853753	
OUT2	test	10003	0.979555	0.98298	0.866281	
OUT2	test	10004	0.973965	0.978075	0.856836	
OUT2	test	10005	0.980065	0.976245	0.860679	
OUT2	test	10006	0.979355	0.96637	0.851152	
OUT2	test	10007	0.96278	0.925365	0.79933	
OUT2	test	10008	0.93225	0.87888	0.730017	
OUT2	test	10009	0.904695	0.85703	0.685552	
OUT2	test	10010	0.876045	0.84055	0.644935	
OUT2	test	10011	0.86829	0.83752	0.635229	
OUT2	test	10012	0.868045	0.831655	0.62973	
OUT2	test	10013	0.86607	0.82153	0.61884	
OUT2	test	10014	0.86599	0.81345	0.611496	
OUT2	test	10015	0.868505	0.810205	0.610839	
OUT2	test	10016	0.871525	0.806925	0.610605	
OUT2	test	10017	0.872145	0.80672	0.610978	
OUT2	test	10018	0.86897	0.80497	0.606546	
OUT2	test	10019	0.8777	0.804055	0.613579	
OUT2	test	10020	0.879645	0.79495	0.607135	
OUT2	test	10021	0.876265	0.78844	0.598235	
OUT2	test	10022	0.875705	0.78093	0.590971	
OUT2	test	10023	0.86948	0.770415	0.575905	
OUT2	test	10024	0.86699	0.75961	0.56394	
OUT2	test	10025	0.868805	0.74985	0.55679	
OUT2	test	10026	0.869295	0.745245	0.553086	
OUT2	test	10027	0.86882	0.73957	0.547551	
OUT2	test	10028	0.86419	0.733885	0.538268	
OUT2	test	10029	0.858385	0.73271	0.531986	
OUT2	test	10030	0.85034	0.73039	0.522657	
OUT2	test	10031	0.84662	0.727365	0.516586	
OUT2	test	10032	0.83825	0.72798	0.509607	
OUT2	test	10033	0.82452	0.727495	0.496814	
OUT2	test	10034	0.81706	0.722815	0.485887	
OUT2	test	10035	0.810485	0.720295	0.477702	
OUT2	test	10036	0.802575	0.71814	0.468643	
OUT2	test	10037	0.79343	0.716415	0.458861	
OUT2	test	10038	0.7844	0.715475	0.449887	
OUT2	test	10039	0.78461	0.71524	0.449865	
OUT2	test	10040	0.77949	0.711	0.441441	
OUT2	test	10041	0.78072	0.702665	0.435046	
OUT2	test	10042	0.779025	0.703995	0.434718	
OUT2	test	10043	0.775975	0.709565	0.436986	
OUT2	test	10044	0.77286	0.709315	0.433957	
OUT2	test	10045	0.77081	0.70483	0.428076	
OUT2	test	10046	0.77067	0.70596	0.428967	
OUT2	test	10047	0.764895	0.706035	0.423837	
OUT2	test	10048	0.764195	0.705495	0.422721	
OUT2	test	10049	0.764335	0.705435	0.422793	
OUT2	test	10050	0.76007	0.69939	0.413514	
OUT2	test	10051	0.75853	0.701515	0.414041	
OUT2	test	10052	0.7608	0.69828	0.413172	
OUT2	test	10053	0.75423	0.70067	0.40941	
OUT2	test	10054	0.750195	0.701585	0.406602	
OUT2	test	10055	0.752825	0.70507	0.412105	
OUT2	test	10056	0.75241	0.70477	0.411462	
OUT2	test	10057	0.747335	0.70175	0.404176	
OUT2	test	10058	0.74546	0.70412	0.404622	
OUT2	test	10059	0.745855	0.70263	0.403636	
OUT2	test	10060	0.745985	0.70458	0.405508	
OUT2	test	10061	0.745275	0.698135	0.399069	
OUT2	test	10062	0.748525	0.701735	0.405234	
OUT2	test	10063	0.74486	0.701195	0.401449	
OUT2	test	10064	0.74162	0.69996	0.397422	
OUT2	test	10065	0.740545	0.697195	0.393966	
OUT2	test	10066	0.735165	0.698815	0.390582	
OUT2	test	10067	0.73497	0.69677	0.388566	
OUT2	test	10068	0.732715	0.69448	0.384475	
OUT2	test	10069	0.72807	0.69134	0.377469	
OUT2	test	10070	0.724655	0.6924	0.37535	
OUT2	test	10071	0.723335	0.691925	0.373734	
OUT2	test	10072	0.72239	0.688715	0.369995	
OUT2	test	10073	0.719445	0.686285	0.365157	
OUT2	test	10074	0.720965	0.684925	0.365301	
OUT2	test	10075	0.72345	0.67968	0.362817	
OUT2	test	10076	0.718735	0.681265	0.36	
OUT2	test	10077	0.71738	0.677715	0.355585	
OUT2	test	10078	0.716295	0.67491	0.352084	
OUT2	test	10079	0.71109	0.672695	0.345407	
OUT2	test	10080	0.70519	0.673445	0.340771	
OUT2	test	10081	0.7025	0.67281	0.337779	
OUT2	test	10082	0.70305	0.67374	0.339111	
OUT2	test	10083	0.698965	0.66855	0.330763	
OUT2	test	10084	0.700855	0.66428	0.328621	
OUT2	test	10085	0.701305	0.66278	0.327676	
OUT2	test	10086	0.701115	0.66121	0.326093	
OUT2	test	10087	0.699065	0.661755	0.324738	
OUT2	test	10088	0.693255	0.659175	0.317187	
OUT2	test	10089	0.68763	0.661145	0.313897	
OUT2	test	10090	0.689695	0.661085	0.315702	
OUT2	test	10091	0.692465	0.659025	0.316341	
OUT2	test	10092	0.68904	0.657385	0.311782	
OUT2	test	10093	0.68821	0.654055	0.308039	
OUT2	test	10094	0.6822	0.65279	0.301491	
OUT2	test	10095	0.674965	0.654525	0.296541	
OUT2	test	10096	0.67405	0.652915	0.294268	
OUT2	test	10097	0.673065	0.65118	0.291821	
OUT2	test	10098	0.67097	0.65096	0.289737	
OUT2	test	10099	0.66952	0.64749	0.285309	
OUT2	test	10100	0.667655	0.64787	0.283972	
